start-geopoint,_start-geopoint_latitude,_start-geopoint_longitude,_start-geopoint_altitude,_start-geopoint_precision,Region_faci,Facility_id4,gps,_gps_latitude,_gps_longitude,_gps_altitude,_gps_precision
,,,,,6,6,14.0385677 39.0706605 1996.9000244140625 4.8,14.0385677,39.0706605,1996.900024,4.8
,,,,,6,6,14.0393312 39.0647292 1958.4 4.95,14.0393312,39.0647292,1958.4,4.95
,,,,,6,6,14.038925 39.0662557 1975.3 4.176,14.038925,39.0662557,1975.3,4.176
,,,,,6,6,14.038945 39.0661733 1975.5 4.5,14.038945,39.0661733,1975.5,4.5
,,,,,6,6,14.0389906 39.0663216 1974.4 4.514,14.0389906,39.0663216,1974.4,4.514
,,,,,6,6,14.0388572 39.0663302 1976.7 4.54,14.0388572,39.0663302,1976.7,4.54
,,,,,6,6,14.0385733 39.0672433 1988.6 3.9,14.0385733,39.0672433,1988.6,3.9
,,,,,6,6,14.0385782 39.0672277 1988.7 4.6,14.0385782,39.0672277,1988.7,4.6
,,,,,6,6,14.0385615 39.0670334 1988.7 3.68,14.0385615,39.0670334,1988.7,3.68
,,,,,6,6,14.0385198 39.0660673 1985.5 4.9,14.0385198,39.0660673,1985.5,4.9
,,,,,6,6,14.03854 39.0664241 1988.0 4.28,14.03854,39.0664241,1988,4.28
,,,,,6,8,14.3093548 38.1767017 1837.8 4.98,14.3093548,38.1767017,1837.8,4.98
14.3089553 38.176933 1837.6999999999998 5.033,14.3089553,38.176933,1837.7,5.033,6,8,14.3092308 38.1767411 1837.1999999999998 4.966,14.3092308,38.1767411,1837.2,4.966
14.3092249 38.1766765 1837.0 6.3,14.3092249,38.1766765,1837,6.3,6,8,14.3092254 38.1768213 1817.8 4.12,14.3092254,38.1768213,1817.8,4.12
14.3092507 38.1768024 1802.0 10.0,14.3092507,38.1768024,1802,10,6,8,14.3091568 38.1768368 1815.1 4.98,14.3091568,38.1768368,1815.1,4.98
,,,,,6,8,14.3090735 38.1769301 1813.6 4.916,14.3090735,38.1769301,1813.6,4.916
,,,,,6,8,14.3091091 38.1767361 1823.0 4.88,14.3091091,38.1767361,1823,4.88
,,,,,6,8,14.3090424 38.1767244 1835.8 4.948,14.3090424,38.1767244,1835.8,4.948
,,,,,6,8,14.3091271 38.1767937 1833.6 4.94,14.3091271,38.1767937,1833.6,4.94
,,,,,6,9,14.1055152 38.4553153 1965.7 4.966,14.1055152,38.4553153,1965.7,4.966
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
,,,,,6,5,13.8650246 39.7386774 2762.6 4.78,13.8650246,39.7386774,2762.6,4.78
13.8650433 39.7386717 2762.6 117.971,13.8650433,39.7386717,2762.6,117.971,6,5,13.8650928 39.738778 2744.8999999999996 4.96,13.8650928,39.738778,2744.9,4.96
13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200,6,5,13.8649165 39.7384464 2716.1 4.9,13.8649165,39.7384464,2716.1,4.9
13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200,6,5,13.8649144 39.7384678 2716.0 4.1,13.8649144,39.7384678,2716,4.1
13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200,6,5,13.8647317 39.7381733 2658.2999999999997 4.95,13.8647317,39.7381733,2658.3,4.95
13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200,6,5,13.8646525 39.7380854 2650.7 4.68,13.8646525,39.7380854,2650.7,4.68
13.8643381 39.7367539 0.0 2200.0,13.8643381,39.7367539,0,2200,6,5,13.864693 39.7382017 2650.7 4.983,13.864693,39.7382017,2650.7,4.983
,,,,,6,5,13.8647329 39.7383047 2687.1 4.4,13.8647329,39.7383047,2687.1,4.4
,,,,,6,5,13.8647417 39.73833 2687.2 4.2,13.8647417,39.73833,2687.2,4.2
,,,,,6,5,13.8647596 39.7383275 2687.1 4.22,13.8647596,39.7383275,2687.1,4.22
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0388471 39.0663412 1994.0 4.865,14.0388471,39.0663412,1994,4.865
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0388607 39.0663779 1992.7 4.2,14.0388607,39.0663779,1992.7,4.2
12.9374077 39.5157046 2465.5 300.0,12.9374077,39.5157046,2465.5,300,6,2,12.9376623 39.5166229 2494.3999999999996 4.92,12.9376623,39.5166229,2494.4,4.92
,,,,,6,2,12.9349471 39.5173773 2431.2 4.783,12.9349471,39.5173773,2431.2,4.783
,,,,,6,2,12.9347705 39.5173424 2425.5 4.928,12.9347705,39.5173424,2425.5,4.928
,,,,,6,2,12.9346955 39.5172458 2425.5 4.98,12.9346955,39.5172458,2425.5,4.98
,,,,,6,2,12.9347933 39.5173951 2425.6 5.874,12.9347933,39.5173951,2425.6,5.874
,,,,,6,2,12.9346406 39.5172604 2425.7 5.2,12.9346406,39.5172604,2425.7,5.2
,,,,,6,2,12.9348797 39.5174479 2425.7999999999997 5.55,12.9348797,39.5174479,2425.8,5.55
,,,,,6,2,12.9347683 39.5173101 2425.8999999999996 4.1,12.9347683,39.5173101,2425.9,4.1
,,,,,6,2,12.9348016 39.5173238 2426.1 5.0,12.9348016,39.5173238,2426.1,5
,,,,,6,2,12.9347698 39.5173153 2425.8999999999996 4.983,12.9347698,39.5173153,2425.9,4.983
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7978035 39.6461713 0.0 2700.0,12.7978035,39.6461713,0,2700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300,6,3,12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300
12.7992417 39.6489962 0.0 400.0,12.7992417,39.6489962,0,400,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7975734 39.64589 0.0 300.0,12.7975734,39.64589,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300
12.7975683 39.6458487 0.0 300.0,12.7975683,39.6458487,0,300,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7968091 39.6468165 0.0 500.0,12.7968091,39.6468165,0,500,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7980387 39.6464939 0.0 200.0,12.7980387,39.6464939,0,200,6,3,12.7978035 39.6461713 0.0 2700.0,12.7978035,39.6461713,0,2700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
,,,,,6,7,14.1231725 38.7340042 2111.2999999999997 4.94,14.1231725,38.7340042,2111.3,4.94
,,,,,6,7,14.1233027 38.7337427 2111.3999999999996 4.82,14.1233027,38.7337427,2111.4,4.82
,,,,,6,7,14.1233017 38.7337517 2111.3999999999996 4.6,14.1233017,38.7337517,2111.4,4.6
,,,,,6,7,14.12331 38.7337467 2111.5 4.6,14.12331,38.7337467,2111.5,4.6
,,,,,6,7,14.123315 38.7337433 2111.5 4.6,14.123315,38.7337433,2111.5,4.6
,,,,,6,7,14.1230847 38.7341709 2193.3999999999996 4.916,14.1230847,38.7341709,2193.4,4.916
,,,,,6,7,14.1233183 38.7337433 2111.5 4.7,14.1233183,38.7337433,2111.5,4.7
,,,,,6,7,14.1225337 38.5923954 2259.1 4.883,14.1225337,38.5923954,2259.1,4.883
,,,,,6,7,14.1231 38.7341533 2193.2999999999997 5.0,14.1231,38.7341533,2193.3,5
,,,,,6,7,14.123095 38.7341717 2193.3999999999996 4.9,14.123095,38.7341717,2193.4,4.9
,,,,,6,7,14.1229643 38.7342348 2193.5 4.966,14.1229643,38.7342348,2193.5,4.966
,,,,,6,7,14.123114 38.734005 2130.0 4.883,14.123114,38.734005,2130,4.883
13.6379517 39.1757283 2617.7 524.227,13.6379517,39.1757283,2617.7,524.227,6,4,13.6382573 39.1757197 2601.9 4.916,13.6382573,39.1757197,2601.9,4.916
,,,,,6,4,13.6381591 39.1756283 2634.8 4.5,13.6381591,39.1756283,2634.8,4.5
,,,,,6,4,13.6389415 39.1741749 2604.5 4.9,13.6389415,39.1741749,2604.5,4.9
13.6379517 39.1757283 2617.7 1644.997,13.6379517,39.1757283,2617.7,1644.997,6,4,13.6382217 39.17568 2602.0 5.0,13.6382217,39.17568,2602,5
13.6379517 39.1757283 2617.7 2116.033,13.6379517,39.1757283,2617.7,2116.033,6,4,13.6383125 39.175733 2601.6 4.94,13.6383125,39.175733,2601.6,4.94
13.6395414 39.1720857 0.0 2799.999,13.6395414,39.1720857,0,2799.999,6,4,13.638225 39.175685 2602.0 4.9,13.638225,39.175685,2602,4.9
13.6395414 39.1720857 0.0 2799.999,13.6395414,39.1720857,0,2799.999,6,4,13.638245 39.1757117 2601.9 4.9,13.638245,39.1757117,2601.9,4.9
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0392904 39.0647043 1971.2 4.916,14.0392904,39.0647043,1971.2,4.916
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0383954 39.067419 1988.7 4.866,14.0383954,39.067419,1988.7,4.866
14.0395997 39.0630983 0.0 500.0,14.0395997,39.0630983,0,500,6,6,14.0384111 39.0673513 1988.1 4.7,14.0384111,39.0673513,1988.1,4.7
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0384037 39.0672941 1988.1 4.8,14.0384037,39.0672941,1988.1,4.8
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0383933 39.0672533 1988.2 4.8,14.0383933,39.0672533,1988.2,4.8
,,,,,6,8,14.308961 38.1769157 1834.1 4.989,14.308961,38.1769157,1834.1,4.989
,,,,,6,8,14.3090766 38.177008 1833.6999999999998 4.933,14.3090766,38.177008,1833.7,4.933
,,,,,6,8,14.3090473 38.1769495 1837.8999999999999 4.9,14.3090473,38.1769495,1837.9,4.9
,,,,,6,8,14.3090286 38.1767937 1819.5 4.1,14.3090286,38.1767937,1819.5,4.1
,,,,,6,8,14.3091439 38.1768474 1889.8 4.989,14.3091439,38.1768474,1889.8,4.989
,,,,,6,8,14.3091207 38.1768864 1889.8 4.966,14.3091207,38.1768864,1889.8,4.966
,,,,,6,8,14.3090967 38.1769 1889.6999999999998 4.8,14.3090967,38.1769,1889.7,4.8
,,,,,6,8,14.308958 38.1767259 1838.6 4.08,14.308958,38.1767259,1838.6,4.08
,,,,,6,8,14.3090244 38.1765749 1850.8 4.971,14.3090244,38.1765749,1850.8,4.971
,,,,,6,8,14.3090557 38.1767012 1827.1999999999998 4.233,14.3090557,38.1767012,1827.2,4.233
,,,,,6,8,14.3094887 38.1764954 1845.6999999999998 4.885,14.3094887,38.1764954,1845.7,4.885
,,,,,6,8,14.3091803 38.1769348 1812.1999999999998 4.95,14.3091803,38.1769348,1812.2,4.95
,,,,,6,8,14.308924 38.1766647 1834.0 4.957,14.308924,38.1766647,1834,4.957
,,,,,6,8,14.3090861 38.1767094 1836.6 4.816,14.3090861,38.1767094,1836.6,4.816
,,,,,6,8,14.3090637 38.1767342 1817.6999999999998 4.58,14.3090637,38.1767342,1817.7,4.58
,,,,,6,8,14.3091123 38.17672 1849.5 4.524,14.3091123,38.17672,1849.5,4.524
12.79945 39.6484294 0.0 2799.999,12.79945,39.6484294,0,2799.999,6,3,12.79945 39.6484294 0.0 2799.999,12.79945,39.6484294,0,2799.999
12.79945 39.6484294 0.0 2799.999,12.79945,39.6484294,0,2799.999,6,3,12.7978035 39.6461713 0.0 2700.0,12.7978035,39.6461713,0,2700
12.79945 39.6484294 0.0 2799.999,12.79945,39.6484294,0,2799.999,6,3,12.79945 39.6484294 0.0 2799.999,12.79945,39.6484294,0,2799.999
12.7978035 39.6461713 0.0 2700.0,12.7978035,39.6461713,0,2700,6,3,12.7978035 39.6461713 0.0 2700.0,12.7978035,39.6461713,0,2700
12.79945 39.6484294 0.0 2799.999,12.79945,39.6484294,0,2799.999,6,3,12.79945 39.6484294 0.0 2799.999,12.79945,39.6484294,0,2799.999
13.2411569 39.5204069 2109.7 1.84,13.2411569,39.5204069,2109.7,1.84,6,1,13.2411609 39.5202843 2093.0 4.357,13.2411609,39.5202843,2093,4.357
13.2411544 39.5204137 2088.0 1.5,13.2411544,39.5204137,2088,1.5,6,1,13.2411049 39.5203416 2060.2 4.702,13.2411049,39.5203416,2060.2,4.702
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2411419 39.5203334 2098.6 3.95,13.2411419,39.5203334,2098.6,3.95
13.240905 39.5200667 2117.5 11.6,13.240905,39.5200667,2117.5,11.6,6,1,13.2412454 39.5204436 2100.5 4.785,13.2412454,39.5204436,2100.5,4.785
13.2411609 39.5201309 2108.7 5.675,13.2411609,39.5201309,2108.7,5.675,6,1,13.2411682 39.5204531 2095.5 4.642,13.2411682,39.5204531,2095.5,4.642
13.2401757 39.5205102 2359.4 11.875,13.2401757,39.5205102,2359.4,11.875,6,1,13.2412146 39.5202629 2081.2 4.916,13.2412146,39.5202629,2081.2,4.916
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2411605 39.5204138 2097.2 3.62,13.2411605,39.5204138,2097.2,3.62
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2412015 39.5203562 2091.9 4.78,13.2412015,39.5203562,2091.9,4.78
,,,,,6,1,13.241081 39.5204105 2083.3 4.92,13.241081,39.5204105,2083.3,4.92
13.2021756 39.5192606 0.0 800.0,13.2021756,39.5192606,0,800,6,1,13.2411536 39.5204632 2096.2 4.96,13.2411536,39.5204632,2096.2,4.96
13.2021756 39.5192606 0.0 800.0,13.2021756,39.5192606,0,800,6,1,13.24118 39.5205572 2075.3 4.9,13.24118,39.5205572,2075.3,4.9
13.2147321 39.5166744 0.0 4000.0,13.2147321,39.5166744,0,4000,6,1,13.241214 39.5204476 2105.9 4.916,13.241214,39.5204476,2105.9,4.916
13.2467338 39.5221698 0.0 2200.0,13.2467338,39.5221698,0,2200,6,1,13.2413219 39.5203702 2099.2 4.8,13.2413219,39.5203702,2099.2,4.8
13.2374296 39.515058 0.0 2500.0,13.2374296,39.515058,0,2500,6,1,13.2409666 39.5205279 2112.1 4.866,13.2409666,39.5205279,2112.1,4.866
13.2021756 39.5192606 0.0 800.0,13.2021756,39.5192606,0,800,6,1,13.2411273 39.5203772 2107.6 4.78,13.2411273,39.5203772,2107.6,4.78
,,,,,6,7,14.1142327 38.6012121 2232.2 4.328,14.1142327,38.6012121,2232.2,4.328
,,,,,6,7,14.11424 38.6013332 2232.5 4.3,14.11424,38.6013332,2232.5,4.3
,,,,,6,7,14.1142979 38.6015076 2196.2 4.8,14.1142979,38.6015076,2196.2,4.8
,,,,,6,7,14.1143437 38.6015551 2196.7 4.94,14.1143437,38.6015551,2196.7,4.94
13.8638552 39.7377203 0.0 2299.999,13.8638552,39.7377203,0,2299.999,6,5,13.8647539 39.7383475 2670.7 4.828,13.8647539,39.7383475,2670.7,4.828
13.8638552 39.7377203 0.0 2299.999,13.8638552,39.7377203,0,2299.999,6,5,13.8646716 39.7381344 2643.0 4.12,13.8646716,39.7381344,2643,4.12
13.8657087 39.7357876 0.0 100.0,13.8657087,39.7357876,0,100,6,5,13.8646713 39.7381333 2642.8999999999996 4.95,13.8646713,39.7381333,2642.9,4.95
13.8638552 39.7377203 0.0 2299.999,13.8638552,39.7377203,0,2299.999,6,5,13.8646805 39.738143 2642.8999999999996 4.95,13.8646805,39.738143,2642.9,4.95
13.8638552 39.7377203 0.0 2299.999,13.8638552,39.7377203,0,2299.999,6,5,13.864679 39.7381431 2643.0 4.9,13.864679,39.7381431,2643,4.9
13.8647926 39.7381345 2636.5 10.466,13.8647926,39.7381345,2636.5,10.466,6,5,13.8648967 39.7382867 2676.7 4.6,13.8648967,39.7382867,2676.7,4.6
13.8638552 39.7377203 0.0 2299.999,13.8638552,39.7377203,0,2299.999,6,5,13.8648999 39.7382725 2675.0 4.766,13.8648999,39.7382725,2675,4.766
13.8647067 39.7384783 2676.3999999999996 423.939,13.8647067,39.7384783,2676.4,423.939,6,5,13.8648355 39.7382804 2672.6 4.937,13.8648355,39.7382804,2672.6,4.937
13.8638552 39.7377203 0.0 2299.999,13.8638552,39.7377203,0,2299.999,6,5,13.864953 39.7382584 2690.8999999999996 5.0,13.864953,39.7382584,2690.9,5
13.8650789 39.7383514 2681.2 7.78,13.8650789,39.7383514,2681.2,7.78,6,5,13.8648747 39.7383612 2690.7 4.66,13.8648747,39.7383612,2690.7,4.66
13.8647583 39.7383317 2689.2 194.099,13.8647583,39.7383317,2689.2,194.099,6,5,13.8648423 39.7382647 2690.2 4.766,13.8648423,39.7382647,2690.2,4.766
,,,,,6,5,13.864792 39.7382819 2669.2 4.88,13.864792,39.7382819,2669.2,4.88
,,,,,6,5,13.8647932 39.7383785 2666.8999999999996 5.0,13.8647932,39.7383785,2666.9,5
,,,,,6,5,13.864757 39.738233 2664.8999999999996 4.92,13.864757,39.738233,2664.9,4.92
,,,,,6,5,13.8647789 39.7382156 2665.2 4.96,13.8647789,39.7382156,2665.2,4.96
,,,,,6,2,12.9374932 39.5166928 2477.5 4.6,12.9374932,39.5166928,2477.5,4.6
,,,,,6,2,12.9374703 39.5167592 2477.6 4.876,12.9374703,39.5167592,2477.6,4.876
12.9372332 39.5166744 0.0 100.0,12.9372332,39.5166744,0,100,6,2,12.9374944 39.5167108 2477.5 4.68,12.9374944,39.5167108,2477.5,4.68
12.9372332 39.5166744 0.0 100.0,12.9372332,39.5166744,0,100,6,2,12.9374654 39.5167264 2477.6 4.78,12.9374654,39.5167264,2477.6,4.78
12.9372332 39.5166744 0.0 100.0,12.9372332,39.5166744,0,100,6,2,12.9374631 39.5167599 2477.6 3.589,12.9374631,39.5167599,2477.6,3.589
12.9368812 39.5169977 0.0 2000.0,12.9368812,39.5169977,0,2000,6,2,12.9347076 39.5173159 2465.3999999999996 4.9,12.9347076,39.5173159,2465.4,4.9
12.9346963 39.5177165 2415.3999999999996 9.25,12.9346963,39.5177165,2415.4,9.25,6,2,12.9347329 39.5173261 2464.8999999999996 5.0,12.9347329,39.5173261,2464.9,5
12.9348413 39.5174426 2450.5 5.416,12.9348413,39.5174426,2450.5,5.416,6,2,12.9347233 39.5173249 2465.3999999999996 5.0,12.9347233,39.5173249,2465.4,5
12.9348319 39.5174428 2451.1 5.38,12.9348319,39.5174428,2451.1,5.38,6,2,12.9345975 39.5172243 2465.7 4.96,12.9345975,39.5172243,2465.7,4.96
12.9345887 39.5166744 2450.8999999999996 1700.0,12.9345887,39.5166744,2450.9,1700,6,2,12.9346764 39.5173154 2465.2999999999997 4.95,12.9346764,39.5173154,2465.3,4.95
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
12.8002661 39.6471417 0.0 100.0,12.8002661,39.6471417,0,100,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.800267 39.6471391 0.0 100.0,12.800267,39.6471391,0,100,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
,,,,,6,9,14.1056894 38.455138 1963.7 4.82,14.1056894,38.455138,1963.7,4.82
,,,,,6,9,14.1184259 38.4688255 1985.9 3.2,14.1184259,38.4688255,1985.9,3.2
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7975725 39.6474617 0.0 2900.0,12.7975725,39.6474617,0,2900,6,3,12.7975725 39.6474617 0.0 2900.0,12.7975725,39.6474617,0,2900
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7975725 39.6474617 0.0 2900.0,12.7975725,39.6474617,0,2900,6,3,12.7975725 39.6474617 0.0 2900.0,12.7975725,39.6474617,0,2900
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
,,,,,6,4,13.638332 39.1757742 2626.7 4.94,13.638332,39.1757742,2626.7,4.94
,,,,,6,4,13.6382774 39.175717 2627.6 4.98,13.6382774,39.175717,2627.6,4.98
,,,,,6,4,13.6383218 39.1757734 2626.7 4.9,13.6383218,39.1757734,2626.7,4.9
,,,,,6,4,13.6383268 39.175783 2626.7 4.9,13.6383268,39.175783,2626.7,4.9
,,,,,6,4,13.6383283 39.1757802 2626.7 4.9,13.6383283,39.1757802,2626.7,4.9
13.6398385 39.1720857 0.0 2900.0,13.6398385,39.1720857,0,2900,6,4,13.638074 39.1757375 2619.7 5.0,13.638074,39.1757375,2619.7,5
13.6398385 39.1720857 0.0 2900.0,13.6398385,39.1720857,0,2900,6,4,13.6380492 39.17576 2619.7 5.0,13.6380492,39.17576,2619.7,5
,,,,,6,4,13.638181 39.175795 2622.4 4.92,13.638181,39.175795,2622.4,4.92
,,,,,6,4,13.638074 39.1757375 2619.7 5.0,13.638074,39.1757375,2619.7,5
